awakeDurationInSeconds,date,deepSleepDurationInSeconds,durationInSeconds,lightSleepDurationInSeconds,id,remSleepInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,summaryId,unmeasurableSleepInSeconds,validation
780.0,1022,11220.0,29520.0,18300.0,1091_uty_sleeps_14,0.0,1603210080.0,28800.0,x369fe8d-5f8f0b60-7350,0.0,AUTO_FINAL
240.0,1022,0.0,31380.0,22620.0,1091_uty_sleeps_14,8760.0,1603032480.0,28800.0,x369fe8d-5f8c55a0-7a94,0.0,ENHANCED_TENTATIVE
0.0,1022,0.0,20040.0,17040.0,1091_uty_sleeps_14,3000.0,1603125960.0,28800.0,x369fe8d-5f8dc2c8-4e48,0.0,ENHANCED_TENTATIVE
300.0,1022,10860.0,22020.0,11160.0,1091_uty_sleeps_14,0.0,1603295640.0,28800.0,x369fe8d-5f905998-5604,0.0,AUTO_FINAL
60.0,1022,540.0,30000.0,21720.0,1091_uty_sleeps_14,7740.0,1603210320.0,28800.0,x369fe8d-5f8f0c50-7530,0.0,ENHANCED_TENTATIVE
60.0,1022,0.0,22800.0,20940.0,1091_uty_sleeps_14,1860.0,1603295820.0,28800.0,x369fe8d-5f905a4c-5910,0.0,ENHANCED_TENTATIVE
0.0,1023,5580.0,18120.0,12540.0,1091_uty_sleeps_14,0.0,1603392840.0,28800.0,x369fe8d-5f91d548-46c8,0.0,AUTO_TENTATIVE
60.0,1023,540.0,30000.0,21720.0,1091_uty_sleeps_14,7740.0,1603210320.0,28800.0,x369fe8d-5f8f0c50-7530,0.0,ENHANCED_TENTATIVE
240.0,1023,0.0,21600.0,14640.0,1091_uty_sleeps_14,6960.0,1603389600.0,28800.0,x369fe8d-5f91c8a0-5460,0.0,ENHANCED_TENTATIVE
0.0,1023,0.0,20040.0,17040.0,1091_uty_sleeps_14,3000.0,1603125960.0,28800.0,x369fe8d-5f8dc2c8-4e48,0.0,ENHANCED_TENTATIVE
60.0,1023,540.0,27600.0,19260.0,1091_uty_sleeps_14,7740.0,1603210320.0,28800.0,x369fe8d-5f8f0c50-6bd0,0.0,AUTO_MANUAL
60.0,1023,0.0,22800.0,20520.0,1091_uty_sleeps_14,2280.0,1603295820.0,28800.0,x369fe8d-5f905a4c-5910,0.0,ENHANCED_TENTATIVE
60.0,1023,0.0,19020.0,12720.0,1091_uty_sleeps_14,6240.0,1603392420.0,28800.0,x369fe8d-5f91d3a4-4a4c,0.0,AUTO_MANUAL
60.0,1026,0.0,22800.0,20520.0,1091_uty_sleeps_14,2280.0,1603295820.0,28800.0,x369fe8d-5f905a4c-5910,0.0,ENHANCED_TENTATIVE
60.0,1026,14820.0,25560.0,10740.0,1091_uty_sleeps_14,0.0,1603471140.0,28800.0,x369fe8d-5f930724-63d8,0.0,AUTO_FINAL
60.0,1026,0.0,19020.0,12540.0,1091_uty_sleeps_14,6420.0,1603392420.0,28800.0,x369fe8d-5f91d3a4-4a4c,0.0,AUTO_MANUAL
600.0,1026,10200.0,26760.0,16560.0,1091_uty_sleeps_14,0.0,1603558680.0,28800.0,x369fe8d-5f945d18-6888,0.0,AUTO_FINAL
900.0,1026,6960.0,27600.0,20640.0,1091_uty_sleeps_14,0.0,1603642980.0,28800.0,x369fe8d-5f95a664-6bd0,0.0,AUTO_FINAL
1140.0,1026,0.0,35880.0,26640.0,1091_uty_sleeps_14,9240.0,1603549020.0,28800.0,x369fe8d-5f94375c-8c28,0.0,ENHANCED_TENTATIVE
120.0,1026,0.0,27780.0,22500.0,1091_uty_sleeps_14,5280.0,1603643520.0,28800.0,x369fe8d-5f95a880-6c84,0.0,ENHANCED_TENTATIVE
60.0,1026,3660.0,27480.0,21240.0,1091_uty_sleeps_14,2580.0,1603471440.0,28800.0,x369fe8d-5f930850-6b58,0.0,ENHANCED_TENTATIVE
1020.0,1026,0.0,33420.0,24540.0,1091_uty_sleeps_14,7860.0,1603552620.0,28800.0,x369fe8d-5f94456c-828c,0.0,AUTO_MANUAL
120.0,1028,11460.0,24120.0,12660.0,1091_uty_sleeps_14,0.0,1603730220.0,28800.0,x369fe8d-5f96fb2c-5e38,0.0,AUTO_FINAL
360.0,1028,8160.0,21240.0,13080.0,1091_uty_sleeps_14,0.0,1603820460.0,28800.0,x369fe8d-5f985bac-52f8,0.0,AUTO_FINAL
600.0,1028,10800.0,19320.0,8520.0,1091_uty_sleeps_14,0.0,1603903380.0,28800.0,x369fe8d-5f999f94-4b78,0.0,AUTO_TENTATIVE
120.0,1028,0.0,27780.0,22500.0,1091_uty_sleeps_14,5280.0,1603643520.0,28800.0,x369fe8d-5f95a880-6c84,0.0,ENHANCED_TENTATIVE
1620.0,1028,0.0,34140.0,26520.0,1091_uty_sleeps_14,7620.0,1603807380.0,28800.0,x369fe8d-5f982894-855c,0.0,ENHANCED_TENTATIVE
60.0,1028,1140.0,19140.0,14580.0,1091_uty_sleeps_14,3420.0,1603904580.0,28800.0,x369fe8d-5f99a444-4ac4,0.0,ENHANCED_TENTATIVE
1440.0,1028,0.0,24960.0,15900.0,1091_uty_sleeps_14,7620.0,1603818180.0,28800.0,x369fe8d-5f9852c4-6180,0.0,AUTO_MANUAL
900.0,1028,0.0,23580.0,15060.0,1091_uty_sleeps_14,7620.0,1603819560.0,28800.0,x369fe8d-5f985828-5c1c,0.0,AUTO_MANUAL
60.0,1028,0.0,24540.0,17460.0,1091_uty_sleeps_14,7080.0,1603730160.0,28800.0,x369fe8d-5f96faf0-5fdc,0.0,ENHANCED_TENTATIVE
300.0,1028,0.0,22980.0,15060.0,1091_uty_sleeps_14,7620.0,1603820160.0,28800.0,x369fe8d-5f985a80-59c4,0.0,AUTO_MANUAL
60.0,1028,1140.0,18960.0,14340.0,1091_uty_sleeps_14,3420.0,1603904820.0,28800.0,x369fe8d-5f99a534-4a10,0.0,AUTO_MANUAL
300.0,1029,0.0,22980.0,15060.0,1091_uty_sleeps_14,7620.0,1603820160.0,28800.0,x369fe8d-5f985a80-59c4,0.0,AUTO_MANUAL
60.0,1029,0.0,18960.0,14280.0,1091_uty_sleeps_14,4620.0,1603904820.0,28800.0,x369fe8d-5f99a534-4a10,0.0,AUTO_MANUAL
1380.0,1030,17400.0,33360.0,15960.0,1091_uty_sleeps_14,0.0,1603981260.0,28800.0,x369fe8d-5f9acfcc-8250,0.0,AUTO_TENTATIVE
300.0,1030,0.0,22980.0,15060.0,1091_uty_sleeps_14,7620.0,1603820160.0,28800.0,x369fe8d-5f985a80-59c4,0.0,AUTO_MANUAL
60.0,1030,0.0,18960.0,14280.0,1091_uty_sleeps_14,4620.0,1603904820.0,28800.0,x369fe8d-5f99a534-4a10,0.0,AUTO_MANUAL
240.0,1030,1440.0,34500.0,22800.0,1091_uty_sleeps_14,10260.0,1603981500.0,28800.0,x369fe8d-5f9ad0bc-86c4,0.0,ENHANCED_TENTATIVE
1500.0,1016,0.0,32220.0,19380.0,1091_uty_sleeps_3,12840.0,1602687660.0,28800.0,x369fcf2-5f8712ac-7ddc,0.0,ENHANCED_TENTATIVE
840.0,1016,240.0,31140.0,17820.0,1091_uty_sleeps_3,13080.0,1602776160.0,28800.0,x369fcf2-5f886c60-79a4,0.0,ENHANCED_TENTATIVE
60.0,1017,6780.0,24120.0,17340.0,1091_uty_sleeps_3,0.0,1602866040.0,28800.0,x369fcf2-5f89cb78-5e38,0.0,AUTO_TENTATIVE
60.0,1017,840.0,29820.0,20700.0,1091_uty_sleeps_3,8280.0,1602866520.0,28800.0,x369fcf2-5f89cd58-747c,0.0,ENHANCED_TENTATIVE
840.0,1017,240.0,31140.0,17820.0,1091_uty_sleeps_3,13080.0,1602776160.0,28800.0,x369fcf2-5f886c60-79a4,0.0,ENHANCED_TENTATIVE
60.0,1017,0.0,30120.0,21360.0,1091_uty_sleeps_3,8760.0,1602866220.0,28800.0,x369fcf2-5f89cc2c-75a8,0.0,ENHANCED_TENTATIVE
300.0,1018,6540.0,29280.0,22740.0,1091_uty_sleeps_3,0.0,1602953340.0,28800.0,x369fcf2-5f8b207c-7260,0.0,AUTO_TENTATIVE
120.0,1018,4620.0,31020.0,14880.0,1091_uty_sleeps_3,11520.0,1602953940.0,28800.0,x369fcf2-5f8b22d4-792c,0.0,ENHANCED_TENTATIVE
720.0,1018,2580.0,15840.0,13260.0,1091_uty_sleeps_3,0.0,1603040880.0,28800.0,x369fcf2-5f8c7670-3de0,0.0,AUTO_TENTATIVE
300.0,1018,4140.0,16620.0,8100.0,1091_uty_sleeps_3,4380.0,1603041180.0,28800.0,x369fcf2-5f8c779c-40ec,0.0,ENHANCED_TENTATIVE
1500.0,1018,0.0,32220.0,19380.0,1091_uty_sleeps_3,12840.0,1602687660.0,28800.0,x369fcf2-5f8712ac-7ddc,0.0,ENHANCED_TENTATIVE
840.0,1018,240.0,31140.0,17820.0,1091_uty_sleeps_3,13080.0,1602776160.0,28800.0,x369fcf2-5f886c60-79a4,0.0,ENHANCED_TENTATIVE
240.0,1018,0.0,28740.0,15420.0,1091_uty_sleeps_3,13080.0,1602779400.0,28800.0,x369fcf2-5f887908-7044,0.0,AUTO_MANUAL
2100.0,1018,4140.0,18900.0,8280.0,1091_uty_sleeps_3,4380.0,1603039200.0,28800.0,x369fcf2-5f8c6fe0-49d4,0.0,AUTO_MANUAL
180.0,1018,0.0,27720.0,15720.0,1091_uty_sleeps_3,12000.0,1602520860.0,28800.0,x369fcf2-5f84871c-6c48,0.0,ENHANCED_TENTATIVE
1560.0,1018,2640.0,29160.0,17220.0,1091_uty_sleeps_3,7740.0,1602606600.0,28800.0,x369fcf2-5f85d608-71e8,0.0,AUTO_MANUAL
60.0,1018,0.0,30120.0,21360.0,1091_uty_sleeps_3,8760.0,1602866220.0,28800.0,x369fcf2-5f89cc2c-75a8,0.0,ENHANCED_TENTATIVE
840.0,1018,0.0,28320.0,16680.0,1091_uty_sleeps_3,10800.0,1602693060.0,28800.0,x369fcf2-5f8727c4-6ea0,0.0,AUTO_MANUAL
840.0,1018,0.0,30540.0,16620.0,1091_uty_sleeps_3,13080.0,1602777600.0,28800.0,x369fcf2-5f887200-774c,0.0,AUTO_MANUAL
900.0,1018,4140.0,17700.0,8280.0,1091_uty_sleeps_3,4380.0,1603040400.0,28800.0,x369fcf2-5f8c7490-4524,0.0,AUTO_MANUAL
120.0,1018,1800.0,31260.0,18300.0,1091_uty_sleeps_3,11160.0,1602953760.0,28800.0,x369fcf2-5f8b2220-7a1c,0.0,ENHANCED_TENTATIVE
300.0,1018,4140.0,16920.0,8100.0,1091_uty_sleeps_3,4380.0,1603041180.0,28800.0,x369fcf2-5f8c779c-4218,0.0,AUTO_MANUAL
120.0,1019,1800.0,31260.0,18300.0,1091_uty_sleeps_3,11160.0,1602953760.0,28800.0,x369fcf2-5f8b2220-7a1c,0.0,ENHANCED_TENTATIVE
300.0,1019,3180.0,16920.0,9000.0,1091_uty_sleeps_3,4440.0,1603041180.0,28800.0,x369fcf2-5f8c779c-4218,0.0,AUTO_MANUAL
0.0,1020,4980.0,17520.0,12540.0,1091_uty_sleeps_3,0.0,1603126380.0,28800.0,x369fcf2-5f8dc46c-4470,0.0,AUTO_TENTATIVE
60.0,1020,3900.0,26220.0,17580.0,1091_uty_sleeps_3,4740.0,1603126440.0,28800.0,x369fcf2-5f8dc4a8-666c,0.0,ENHANCED_TENTATIVE
1080.0,1020,3960.0,28680.0,18300.0,1091_uty_sleeps_3,6420.0,1603122960.0,28800.0,x369fcf2-5f8db710-7008,0.0,ENHANCED_TENTATIVE
300.0,1020,3180.0,16920.0,9000.0,1091_uty_sleeps_3,4440.0,1603041180.0,28800.0,x369fcf2-5f8c779c-4218,0.0,AUTO_MANUAL
1020.0,1020,3960.0,28740.0,18300.0,1091_uty_sleeps_3,6480.0,1603122960.0,28800.0,x369fcf2-5f8db710-7044,0.0,ENHANCED_TENTATIVE
0.0,1021,5400.0,20460.0,15060.0,1091_uty_sleeps_3,0.0,1603212660.0,28800.0,x369fcf2-5f8f1574-4fec,0.0,AUTO_TENTATIVE
60.0,1021,2940.0,28080.0,17820.0,1091_uty_sleeps_3,7320.0,1603212900.0,28800.0,x369fcf2-5f8f1664-6db0,0.0,ENHANCED_TENTATIVE
1020.0,1021,3960.0,28740.0,18300.0,1091_uty_sleeps_3,6480.0,1603122960.0,28800.0,x369fcf2-5f8db710-7044,0.0,ENHANCED_TENTATIVE
60.0,1021,1380.0,28260.0,20160.0,1091_uty_sleeps_3,6720.0,1603212840.0,28800.0,x369fcf2-5f8f1628-6e64,0.0,ENHANCED_TENTATIVE
0.0,1022,3780.0,20520.0,16740.0,1091_uty_sleeps_3,0.0,1603299300.0,28800.0,x369fcf2-5f9067e4-5028,0.0,AUTO_TENTATIVE
120.0,1022,1020.0,28500.0,16920.0,1091_uty_sleeps_3,10560.0,1603299120.0,28800.0,x369fcf2-5f906730-6f54,0.0,ENHANCED_TENTATIVE
60.0,1022,1380.0,28260.0,20160.0,1091_uty_sleeps_3,6720.0,1603212840.0,28800.0,x369fcf2-5f8f1628-6e64,0.0,ENHANCED_TENTATIVE
120.0,1022,0.0,29400.0,14880.0,1091_uty_sleeps_3,14520.0,1603298340.0,28800.0,x369fcf2-5f906424-72d8,0.0,ENHANCED_TENTATIVE
180.0,1023,4980.0,19140.0,14160.0,1091_uty_sleeps_3,0.0,1603385100.0,28800.0,x369fcf2-5f91b70c-4ac4,0.0,AUTO_TENTATIVE
1440.0,1023,2760.0,28920.0,16020.0,1091_uty_sleeps_3,10140.0,1603382220.0,28800.0,x369fcf2-5f91abcc-70f8,0.0,ENHANCED_TENTATIVE
120.0,1023,0.0,29400.0,14880.0,1091_uty_sleeps_3,14520.0,1603298340.0,28800.0,x369fcf2-5f906424-72d8,0.0,ENHANCED_TENTATIVE
1560.0,1023,2520.0,28860.0,15360.0,1091_uty_sleeps_3,10980.0,1603382220.0,28800.0,x369fcf2-5f91abcc-70bc,0.0,ENHANCED_TENTATIVE
300.0,1024,6300.0,23520.0,17220.0,1091_uty_sleeps_3,0.0,1603472340.0,28800.0,x369fcf2-5f930bd4-5be0,0.0,AUTO_TENTATIVE
1560.0,1024,2520.0,28860.0,15360.0,1091_uty_sleeps_3,10980.0,1603382220.0,28800.0,x369fcf2-5f91abcc-70bc,0.0,ENHANCED_TENTATIVE
180.0,1024,0.0,29760.0,14700.0,1091_uty_sleeps_3,15060.0,1603472040.0,28800.0,x369fcf2-5f930aa8-7440,0.0,ENHANCED_TENTATIVE
480.0,1025,5040.0,22920.0,17880.0,1091_uty_sleeps_3,0.0,1603560000.0,28800.0,x369fcf2-5f946240-5988,0.0,AUTO_TENTATIVE
180.0,1025,0.0,29760.0,14700.0,1091_uty_sleeps_3,15060.0,1603472040.0,28800.0,x369fcf2-5f930aa8-7440,0.0,ENHANCED_TENTATIVE
180.0,1025,1080.0,30720.0,17820.0,1091_uty_sleeps_3,11820.0,1603560180.0,28800.0,x369fcf2-5f9462f4-7800,0.0,ENHANCED_TENTATIVE
180.0,1026,4560.0,25560.0,21000.0,1091_uty_sleeps_3,0.0,1603644000.0,28800.0,x369fcf2-5f95aa60-63d8,0.0,AUTO_TENTATIVE
660.0,1026,3540.0,32340.0,19260.0,1091_uty_sleeps_3,9540.0,1603640460.0,28800.0,x369fcf2-5f959c8c-7e54,0.0,ENHANCED_TENTATIVE
180.0,1026,1080.0,30720.0,17820.0,1091_uty_sleeps_3,11820.0,1603560180.0,28800.0,x369fcf2-5f9462f4-7800,0.0,ENHANCED_TENTATIVE
600.0,1026,0.0,30060.0,17940.0,1091_uty_sleeps_3,11520.0,1603643400.0,28800.0,x369fcf2-5f95a808-756c,0.0,AUTO_MANUAL
660.0,1027,1920.0,26040.0,24120.0,1091_uty_sleeps_3,0.0,1603730640.0,28800.0,x369fcf2-5f96fcd0-65b8,0.0,AUTO_TENTATIVE
180.0,1027,540.0,28320.0,18000.0,1091_uty_sleeps_3,9780.0,1603731000.0,28800.0,x369fcf2-5f96fe38-6ea0,0.0,ENHANCED_TENTATIVE
240.0,1027,0.0,30540.0,19140.0,1091_uty_sleeps_3,11400.0,1603730880.0,28800.0,x369fcf2-5f96fdc0-774c,0.0,ENHANCED_TENTATIVE
600.0,1027,0.0,30060.0,17940.0,1091_uty_sleeps_3,11520.0,1603643400.0,28800.0,x369fcf2-5f95a808-756c,0.0,AUTO_MANUAL
300.0,1027,0.0,30660.0,19200.0,1091_uty_sleeps_3,11460.0,1603730880.0,28800.0,x369fcf2-5f96fdc0-77c4,0.0,ENHANCED_TENTATIVE
420.0,1028,6660.0,23220.0,16560.0,1091_uty_sleeps_3,0.0,1603817160.0,28800.0,x369fcf2-5f984ec8-5ab4,0.0,AUTO_TENTATIVE
300.0,1028,0.0,30660.0,19200.0,1091_uty_sleeps_3,11460.0,1603730880.0,28800.0,x369fcf2-5f96fdc0-77c4,0.0,ENHANCED_TENTATIVE
240.0,1028,1740.0,28440.0,16800.0,1091_uty_sleeps_3,9900.0,1603817400.0,28800.0,x369fcf2-5f984fb8-6f18,0.0,ENHANCED_TENTATIVE
120.0,1029,4980.0,20520.0,15540.0,1091_uty_sleeps_3,0.0,1603903320.0,28800.0,x369fcf2-5f999f58-5028,0.0,AUTO_TENTATIVE
1800.0,1029,420.0,29400.0,15540.0,1091_uty_sleeps_3,13440.0,1603899960.0,28800.0,x369fcf2-5f999238-72d8,0.0,ENHANCED_TENTATIVE
240.0,1029,1740.0,28440.0,16800.0,1091_uty_sleeps_3,9900.0,1603817400.0,28800.0,x369fcf2-5f984fb8-6f18,0.0,ENHANCED_TENTATIVE
2100.0,1029,0.0,30720.0,16860.0,1091_uty_sleeps_3,13860.0,1603898340.0,28800.0,x369fcf2-5f998be4-7800,0.0,ENHANCED_TENTATIVE
120.0,1030,7740.0,20880.0,13140.0,1091_uty_sleeps_3,0.0,1603987980.0,28800.0,x369fcf2-5f9aea0c-5190,0.0,AUTO_TENTATIVE
120.0,1030,1740.0,28200.0,13860.0,1091_uty_sleeps_3,12600.0,1603988400.0,28800.0,x369fcf2-5f9aebb0-6e28,0.0,ENHANCED_TENTATIVE
2100.0,1030,0.0,30720.0,16860.0,1091_uty_sleeps_3,13860.0,1603898340.0,28800.0,x369fcf2-5f998be4-7800,0.0,ENHANCED_TENTATIVE
120.0,1030,900.0,28260.0,12720.0,1091_uty_sleeps_3,14640.0,1603988340.0,28800.0,x369fcf2-5f9aeb74-6e64,0.0,ENHANCED_TENTATIVE
0.0,1031,4920.0,24660.0,19740.0,1091_uty_sleeps_3,0.0,1604079060.0,28800.0,x369fcf2-5f9c4dd4-6054,0.0,AUTO_TENTATIVE
840.0,1031,0.0,27660.0,16860.0,1091_uty_sleeps_3,10800.0,1604078580.0,28800.0,x369fcf2-5f9c4bf4-6c0c,0.0,ENHANCED_TENTATIVE
120.0,1031,900.0,28260.0,12720.0,1091_uty_sleeps_3,14640.0,1603988340.0,28800.0,x369fcf2-5f9aeb74-6e64,0.0,ENHANCED_TENTATIVE
60.0,1031,0.0,28800.0,14760.0,1091_uty_sleeps_3,14040.0,1604078220.0,28800.0,x369fcf2-5f9c4a8c-7080,0.0,ENHANCED_TENTATIVE
600.0,1020,7260.0,27960.0,20700.0,1091_uty_sleeps_4,0.0,1602788580.0,28800.0,x36af1bb-5f889ce4-6d38,0.0,AUTO_FINAL
420.0,1020,8400.0,26220.0,17820.0,1091_uty_sleeps_4,0.0,1602871140.0,28800.0,x36af1bb-5f89df64-666c,0.0,AUTO_FINAL
120.0,1020,6600.0,25500.0,15600.0,1091_uty_sleeps_4,3300.0,1602788580.0,28800.0,x36af1bb-5f889ce4-639c,0.0,ENHANCED_TENTATIVE
480.0,1020,16500.0,29160.0,12660.0,1091_uty_sleeps_4,0.0,1602957540.0,28800.0,x36af1bb-5f8b30e4-71e8,0.0,AUTO_FINAL
60.0,1020,8640.0,26220.0,15900.0,1091_uty_sleeps_4,1680.0,1602871560.0,28800.0,x36af1bb-5f89e108-666c,0.0,ENHANCED_TENTATIVE
780.0,1020,2040.0,32940.0,28560.0,1091_uty_sleeps_4,2340.0,1602953820.0,28800.0,x36af1bb-5f8b225c-80ac,0.0,ENHANCED_TENTATIVE
0.0,1020,9060.0,21540.0,12480.0,1091_uty_sleeps_4,0.0,1603212420.0,28800.0,x36af1bb-5f8f1484-5424,0.0,AUTO_TENTATIVE
0.0,1020,3240.0,24540.0,21000.0,1091_uty_sleeps_4,300.0,1603210620.0,28800.0,x36af1bb-5f8f0d7c-5fdc,0.0,ENHANCED_TENTATIVE
360.0,1021,0.0,27120.0,22860.0,1091_uty_sleeps_4,4260.0,1603210020.0,28800.0,x36af1bb-5f8f0b24-69f0,0.0,ENHANCED_TENTATIVE
300.0,1021,0.0,27180.0,22440.0,1091_uty_sleeps_4,4740.0,1603210020.0,28800.0,x36af1bb-5f8f0b24-6a2c,0.0,ENHANCED_TENTATIVE
0.0,1024,10560.0,24540.0,13980.0,1091_uty_sleeps_4,0.0,1603304580.0,28800.0,x36af1bb-5f907c84-5fdc,0.0,AUTO_FINAL
300.0,1024,0.0,27180.0,22440.0,1091_uty_sleeps_4,4740.0,1603210020.0,28800.0,x36af1bb-5f8f0b24-6a2c,0.0,ENHANCED_TENTATIVE
360.0,1024,8820.0,29460.0,20640.0,1091_uty_sleeps_4,0.0,1603389000.0,28800.0,x36af1bb-5f91c648-7314,0.0,AUTO_FINAL
0.0,1024,6900.0,24600.0,13680.0,1091_uty_sleeps_4,4020.0,1603304940.0,28800.0,x36af1bb-5f907dec-6018,0.0,ENHANCED_TENTATIVE
300.0,1024,10560.0,24420.0,13860.0,1091_uty_sleeps_4,0.0,1603476300.0,28800.0,x36af1bb-5f931b4c-5f64,0.0,AUTO_TENTATIVE
0.0,1024,7320.0,24480.0,16020.0,1091_uty_sleeps_4,1140.0,1603477020.0,28800.0,x36af1bb-5f931e1c-5fa0,0.0,ENHANCED_TENTATIVE
1620.0,1024,7020.0,26940.0,18660.0,1091_uty_sleeps_4,1260.0,1603472940.0,28800.0,x36af1bb-5f930e2c-693c,0.0,ENHANCED_TENTATIVE
60.0,1024,7620.0,30240.0,19860.0,1091_uty_sleeps_4,2760.0,1603389000.0,28800.0,x36af1bb-5f91c648-7620,0.0,ENHANCED_TENTATIVE
420.0,1024,8700.0,22080.0,13380.0,1091_uty_sleeps_4,0.0,1603559160.0,28800.0,x36af1bb-5f945ef8-5640,0.0,AUTO_TENTATIVE
1740.0,1024,4980.0,26880.0,21420.0,1091_uty_sleeps_4,480.0,1603472880.0,28800.0,x36af1bb-5f930df0-6900,0.0,ENHANCED_TENTATIVE
180.0,1024,6840.0,22440.0,15300.0,1091_uty_sleeps_4,300.0,1603559640.0,28800.0,x36af1bb-5f9460d8-57a8,0.0,ENHANCED_TENTATIVE
240.0,1025,7020.0,31320.0,21300.0,1091_uty_sleeps_4,3000.0,1603559820.0,28800.0,x36af1bb-5f94618c-7a58,0.0,ENHANCED_TENTATIVE
1740.0,1025,4980.0,26880.0,21420.0,1091_uty_sleeps_4,480.0,1603472880.0,28800.0,x36af1bb-5f930df0-6900,0.0,ENHANCED_TENTATIVE
180.0,1025,6060.0,31680.0,23040.0,1091_uty_sleeps_4,2580.0,1603559520.0,28800.0,x36af1bb-5f946060-7bc0,0.0,ENHANCED_TENTATIVE
300.0,1027,12060.0,22860.0,10800.0,1091_uty_sleeps_4,0.0,1603737720.0,28800.0,x36af1bb-5f971878-594c,0.0,AUTO_TENTATIVE
180.0,1027,0.0,31080.0,20460.0,1091_uty_sleeps_4,10620.0,1603731060.0,28800.0,x36af1bb-5f96fe74-7968,0.0,ENHANCED_TENTATIVE
540.0,1019,2880.0,25440.0,22560.0,1091_uty_sleeps_5,0.0,1602779760.0,28800.0,x2d3d7c6-5f887a70-6360,0.0,AUTO_FINAL
360.0,1019,4260.0,22260.0,18000.0,1091_uty_sleeps_5,0.0,1602867480.0,28800.0,x2d3d7c6-5f89d118-56f4,0.0,AUTO_FINAL
240.0,1019,5520.0,24780.0,19260.0,1091_uty_sleeps_5,0.0,1602952740.0,28800.0,x2d3d7c6-5f8b1e24-60cc,0.0,AUTO_FINAL
0.0,1019,0.0,21900.0,15060.0,1091_uty_sleeps_5,6840.0,1602605160.0,28800.0,x2d3d7c6-5f85d068-558c,0.0,ENHANCED_TENTATIVE
180.0,1019,2940.0,23520.0,12840.0,1091_uty_sleeps_5,7740.0,1602695280.0,28800.0,x2d3d7c6-5f873070-5be0,0.0,ENHANCED_TENTATIVE
60.0,1019,0.0,25800.0,17220.0,1091_uty_sleeps_5,8580.0,1602779880.0,28800.0,x2d3d7c6-5f887ae8-64c8,0.0,ENHANCED_TENTATIVE
0.0,1019,4740.0,22680.0,13020.0,1091_uty_sleeps_5,4920.0,1602867840.0,28800.0,x2d3d7c6-5f89d280-5898,0.0,ENHANCED_TENTATIVE
780.0,1019,3240.0,25860.0,22620.0,1091_uty_sleeps_5,0.0,1603039200.0,28800.0,x2d3d7c6-5f8c6fe0-6504,0.0,AUTO_TENTATIVE
120.0,1019,3720.0,25140.0,14760.0,1091_uty_sleeps_5,6660.0,1602952740.0,28800.0,x2d3d7c6-5f8b1e24-6234,0.0,ENHANCED_TENTATIVE
420.0,1019,3960.0,25800.0,15420.0,1091_uty_sleeps_5,6420.0,1603039680.0,28800.0,x2d3d7c6-5f8c71c0-64c8,0.0,ENHANCED_TENTATIVE
120.0,1022,3720.0,25140.0,14760.0,1091_uty_sleeps_5,6660.0,1602952740.0,28800.0,x2d3d7c6-5f8b1e24-6234,0.0,ENHANCED_TENTATIVE
300.0,1022,1500.0,27540.0,26040.0,1091_uty_sleeps_5,0.0,1603296180.0,28800.0,x2d3d7c6-5f905bb4-6b94,0.0,AUTO_FINAL
660.0,1022,0.0,24180.0,24180.0,1091_uty_sleeps_5,0.0,1603124220.0,28800.0,x2d3d7c6-5f8dbbfc-5e74,0.0,AUTO_FINAL
180.0,1022,1620.0,21540.0,19920.0,1091_uty_sleeps_5,0.0,1603211580.0,28800.0,x2d3d7c6-5f8f113c-5424,0.0,AUTO_FINAL
420.0,1022,3960.0,25800.0,15420.0,1091_uty_sleeps_5,6420.0,1603039680.0,28800.0,x2d3d7c6-5f8c71c0-64c8,0.0,ENHANCED_TENTATIVE
120.0,1022,2760.0,24000.0,12300.0,1091_uty_sleeps_5,8940.0,1603124880.0,28800.0,x2d3d7c6-5f8dbe90-5dc0,0.0,ENHANCED_TENTATIVE
120.0,1022,2520.0,21120.0,11760.0,1091_uty_sleeps_5,6840.0,1603212360.0,28800.0,x2d3d7c6-5f8f1448-5280,0.0,ENHANCED_TENTATIVE
0.0,1022,2580.0,26760.0,18240.0,1091_uty_sleeps_5,5940.0,1603297380.0,28800.0,x2d3d7c6-5f906064-6888,0.0,ENHANCED_TENTATIVE
480.0,1024,2100.0,20100.0,18000.0,1091_uty_sleeps_5,0.0,1603385040.0,28800.0,x2d3d7c6-5f91b6d0-4e84,0.0,AUTO_TENTATIVE
180.0,1024,2100.0,27240.0,25140.0,1091_uty_sleeps_5,0.0,1603385040.0,28800.0,x2d3d7c6-5f91b6d0-6a68,0.0,AUTO_FINAL
120.0,1024,2520.0,21120.0,11760.0,1091_uty_sleeps_5,6840.0,1603212360.0,28800.0,x2d3d7c6-5f8f1448-5280,0.0,ENHANCED_TENTATIVE
0.0,1024,2580.0,26760.0,18240.0,1091_uty_sleeps_5,5940.0,1603297380.0,28800.0,x2d3d7c6-5f906064-6888,0.0,ENHANCED_TENTATIVE
360.0,1024,0.0,27120.0,27120.0,1091_uty_sleeps_5,0.0,1603466940.0,28800.0,x2d3d7c6-5f92f6bc-69f0,0.0,AUTO_TENTATIVE
